,gene,scores,log2FoldChange,pvalue,padj,baseMean
787,Gene_0666,-0.5150413,-0.45308328,0.6065241581082503,0.9323968610426601,1024.7822370444705
788,Gene_0578,-0.5162051,-0.49769506,0.6057111909881854,0.9318633707510544,4759.57756129107
789,Gene_1056,-0.5196005,-0.03634553,0.603342033152501,0.9289330764472687,4974.355505131458
790,Gene_1175,-0.5208875,-0.31109634,0.6024451362684621,0.9282667739113437,3573.0278884429413
791,Gene_0632,-0.5210381,-0.072614565,0.6023402195129066,0.9282667739113437,4906.661472369518
792,Gene_0237,-0.5236258,-0.12660305,0.6005388462700112,0.9281898705873434,2869.2219088571633
793,Gene_0224,-0.524858,-0.03491653,0.5996819062486074,0.9275822215755722,1334.7318267216472
794,Gene_1772,-0.5258164,-0.206055,0.5990157803343985,0.9272690098055704,2213.1296340448234
795,Gene_0878,-0.5261039,-0.109534904,0.5988160079825201,0.9272690098055704,2988.1266301249907
796,Gene_1046,-0.527076,-0.15755336,0.5981408110219093,0.9272690098055704,411.7537320337242
797,Gene_0175,-0.5277195,-0.043106884,0.5976940398775474,0.9272690098055704,3130.5991598553683
798,Gene_0610,-0.52774686,-0.26477873,0.5976750317033432,0.9272690098055704,4906.830291973358
799,Gene_0516,-0.53033453,-0.28565833,0.5958800001794682,0.9267185072775554,991.0328664294518
800,Gene_0855,-0.53457886,-0.040531557,0.5929411027242584,0.9228655295319197,3973.3458256274976
801,Gene_0710,-0.53509915,-0.056776304,0.5925813082872866,0.9228655295319197,4544.0990292091155
802,Lyz2,-0.53793323,0.005829442,0.5906231359627099,0.9206907809239437,4721.322884460093
803,Gene_1519,-0.5392613,-0.05564438,0.5897065640767085,0.9199790391212301,4802.671241806964
804,Gene_0672,-0.542999,-0.090841785,0.5871304598790809,0.9179364012367828,2631.225211671286
805,Gene_0449,-0.5451486,0.008343742,0.5856513280440319,0.9165122504601437,4887.674144557944
806,Gene_0327,-0.54672307,-0.16684549,0.5845689863904886,0.9155348259835374,3798.685525315472
807,Gene_1518,-0.547038,-0.3420131,0.5843526297554595,0.9155348259835374,850.2736093729613
808,Gene_1873,-0.54821545,-0.11757902,0.583543974388083,0.915363097079346,2410.6555270164513
809,Gene_0981,-0.55074835,-0.18319225,0.5818061946851036,0.9133535238384672,3605.7393180914196
810,Gene_0471,-0.5509263,-0.28053054,0.581684171440982,0.9133535238384672,1274.3345633044626
811,Gene_1353,-0.5525693,0.025656719,0.5805583683460794,0.9128276231856595,3221.0451585669925
812,Gene_1205,-0.5537057,-0.12667069,0.579780285414975,0.9123214561998033,3349.672371280765
813,Gene_1480,-0.56009954,-0.13318951,0.5754115410869893,0.9090229717014049,855.3637318524012
814,Gene_1856,-0.56035966,-0.0029749754,0.5752341275359982,0.9090229717014049,2847.1722966411435
815,Gene_1316,-0.5621396,-0.26032722,0.5740209395430356,0.9082609802896132,3869.553209344108
816,Gene_1721,-0.5630432,-0.023682846,0.5734054774975235,0.9080055067260863,2519.5335394529125
817,Gene_1428,-0.56322116,0.005552679,0.5732842870182574,0.9080055067260863,109.91042804173176
818,Gene_1866,-0.56342655,-0.5774179,0.5731444669455581,0.9080055067260863,94.74042194249628
819,Gene_0908,-0.56431645,-0.08576814,0.572538766958916,0.9080055067260863,1817.2952526515603
820,Gene_0538,-0.56452185,-0.11172166,0.5723990332142632,0.9080055067260863,4634.66063873732
821,Gene_1890,-0.56467247,-0.17322846,0.5722965720968043,0.9080055067260863,1181.9500590378634
822,Gene_1409,-0.56739706,-0.010735707,0.5704444635327132,0.9076284224864172,3190.1002599148514
823,Gene_0817,-0.56830066,-0.08133853,0.5698308276996972,0.9073739294581166,1149.2755599319369
824,Gene_0993,-0.5704228,-0.092818,0.5683909525637352,0.905802314842606,1642.2664488147657
825,Gene_1190,-0.57120323,-0.08893271,0.5678618879434483,0.905680842015069,4247.808343527346
826,Gene_1209,-0.57194257,-0.21196328,0.5673608863267532,0.9056631928112931,3657.864139236237
827,Gene_0499,-0.57340753,-0.107390165,0.5663687867297106,0.9054656862185622,522.2264227003926
828,Gene_1574,-0.5740373,-0.12863527,0.5659425325851906,0.9054656862185622,2172.0750038828464
829,Gene_1146,-0.57654285,-0.15904292,0.5642483092359396,0.9035201108661962,194.3903300440591
830,Gene_0983,-0.58227956,-0.11832305,0.5603784073746356,0.898042319510634,2430.4062256848947
831,Gene_0367,-0.58447015,-0.13568036,0.5589040409045555,0.8963978202158066,3329.048357920287
832,Gene_1032,-0.58712626,-0.13936494,0.5571189024117118,0.8949701243561634,636.5879868108502
833,Gene_0072,-0.58745486,-0.30487636,0.5568982537201512,0.8949701243561634,1479.98044760037
834,Gene_1354,-0.5876739,-0.2606856,0.5567511782517152,0.8949701243561634,2019.2912962356768
835,Gene_0635,-0.5916718,-0.07314732,0.554070381274181,0.8922228361903075,4601.678572047446
836,Gene_0258,-0.591795,-0.25689772,0.5539878544447651,0.8922228361903075,4966.612326343672
837,Gene_0865,-0.5940952,-0.033476688,0.5524484591129388,0.8910459017950626,272.31093002829846
838,Gene_0813,-0.5949851,-0.44631493,0.5518534234485089,0.8908045576247116,3816.989221302191
839,Gene_0910,-0.59838057,-0.06529283,0.5495860297113495,0.8878611142348134,1890.034128691599
840,Gene_0351,-0.5996128,-0.006184009,0.5487643224468629,0.8872503192350248,1992.668021835926
841,Gene_0521,-0.60272074,-0.07951317,0.5466944917138326,0.884618918630797,3783.6116180677623
842,Gene_0607,-0.60329574,-0.56728595,0.5463119517133506,0.884618918630797,4596.210839119773
843,Gene_0128,-0.6040488,-0.14573252,0.5458112071344502,0.884618918630797,4757.096542787614
844,Gene_1095,-0.6043911,0.011838133,0.5455836712302682,0.884618918630797,2906.756800889688
845,Gene_0117,-0.6086765,-0.15659143,0.5427389106533302,0.8810696601515101,1817.7497385374888
846,Gene_0280,-0.60900503,-0.24197322,0.5425210875288777,0.8810696601515101,3948.3679750009574
847,Gene_0030,-0.6098539,-0.143649,0.541958579559707,0.8810696601515101,1292.4568471483863
848,Gene_1584,-0.6104974,-0.1246705,0.5415323562098151,0.8810696601515101,2842.166442725913
849,Gene_0338,-0.61293447,-0.18871874,0.539919667158274,0.8793479921144528,1824.9633845481221
850,Gene_0612,-0.6147691,-0.060234785,0.538707208185752,0.8789521093607279,3300.3238148539867
851,Gene_1744,-0.6156317,-0.12771603,0.5381376436873501,0.8789521093607279,1239.9746188228592
852,Gene_0107,-0.61819196,-0.17968479,0.5364488133819673,0.8779849646186044,998.3850813873876
853,Gene_0120,-0.6183426,-0.24521057,0.5363495535320779,0.8779849646186044,4595.2834790434135
854,Gene_1169,-0.6197665,-0.27292675,0.5354115537748501,0.8777238586472952,553.9282306002076
855,Gene_0618,-0.6217517,-0.19108404,0.5341051468948836,0.8763004871121962,2554.4916432879118
856,Gene_1393,-0.6271187,-0.049644116,0.5305814198529463,0.871949745033601,1143.2212756668941
857,Gene_1686,-0.6273241,-0.28863624,0.530446818166977,0.871949745033601,242.7033184620539
858,Gene_0979,-0.62862474,-0.08011566,0.5295947436406317,0.8717608948816983,228.29315054256062
859,Gene_1127,-0.6291861,-0.23626697,0.529227221295459,0.8717608948816983,917.3477719238454
860,Gene_0923,-0.6301034,-0.08339514,0.5286269153612699,0.8716024985346577,4340.513254804701
861,Gene_1199,-0.6308838,-0.26403567,0.5281164804002808,0.8716024985346577,1448.269782686282
862,Gene_1075,-0.63260895,-0.24222048,0.5269890423047475,0.87105626827231,4754.772894347714
863,Gene_1756,-0.6327048,-0.09571317,0.5269264428931711,0.87105626827231,2929.030350296508
864,Gene_0946,-0.632828,-0.08300061,0.526845963512971,0.87105626827231,2211.240239355392
865,Gene_0406,-0.6336632,-0.031882033,0.5263006576029148,0.87105626827231,2921.4397316138
866,Gene_1796,-0.63675743,0.0036385104,0.5242828602397986,0.8694574796679911,2607.6570068700253
867,Gene_0543,-0.6396737,-0.20522358,0.5223847662606057,0.8670286576939513,3805.9424560987595
868,Gene_0658,-0.6402487,-0.061079152,0.522010911446582,0.8670286576939513,1448.3555265656187
869,Gene_1143,-0.6404815,-0.09154657,0.521859628379524,0.8670286576939513,1797.5994384214969
870,Gene_0587,-0.64133036,-0.17333654,0.5213080812667013,0.8670286576939513,4475.766797539591
871,Gene_1245,-0.64364415,0.006717413,0.5198061955670863,0.8656223073556807,4734.959740094507
872,Gene_0655,-0.64383584,-0.25783372,0.5196818791819413,0.8656223073556807,4468.163226058049
873,Gene_1058,-0.64664257,-0.07525698,0.5178632904683544,0.8638253385627263,2126.267570088702
874,Gene_1047,-0.64806646,-0.059546847,0.5169419496789719,0.8630082632370148,3912.8092398840645
875,Gene_0859,-0.6487647,-0.33651352,0.5164904488079805,0.8629748518094911,2407.861879840439
876,Gene_1080,-0.649285,-0.06652315,0.5161541693308025,0.8629748518094911,2512.822268123206
877,Gene_0334,-0.65032554,-0.300708,0.5154819511615734,0.8627312990151855,1063.1665398335556
878,Gene_0803,-0.65110594,-0.043368716,0.5149780859285662,0.8626098591768279,2976.0950011296563
879,Gene_0931,-0.651681,-0.15373418,0.5146069805874494,0.8626098591768279,971.3726938790722
880,Gene_1874,-0.65365255,-0.23131685,0.5133356754365133,0.8613014688532102,1691.245260382609
881,Gene_0663,-0.65428233,-0.22361466,0.5129299089837662,0.8613014688532102,4282.399498018679
882,Gene_0584,-0.6550491,-0.11536366,0.512436158072497,0.8612372404579781,1075.0252555937334
883,Gene_0021,-0.65604854,-0.2783022,0.5117928907487752,0.8608795470963417,402.2335116084924
884,Gene_0733,-0.6570206,0.0074426387,0.511167651666327,0.8605516021318638,391.5875834334407
885,Gene_0669,-0.66059405,-0.25321895,0.5088726711592674,0.8581326663731322,4706.883376490384
886,Gene_0020,-0.6620727,-0.14549257,0.507924605913354,0.857980753232017,2559.2561679110813
887,Gene_0470,-0.6653313,-0.07154853,0.5058386274046666,0.8551794208024793,2076.5897554942408
888,Gene_0422,-0.6742033,-0.14800055,0.5001820863148718,0.8470484103554137,4063.8489759891963
889,Gene_0130,-0.67835176,-0.1852964,0.4975486894855563,0.8433028635348413,4187.338343157055
890,Gene_1367,-0.6784613,-0.19942637,0.4974792610219294,0.8433028635348413,1694.3456139222428
891,Gene_1166,-0.67976195,-0.19532353,0.4966551925378794,0.8433028635348413,3483.4093844952863
892,Gene_0210,-0.6814323,-0.364768,0.49559798339045213,0.8428537132490683,3867.0579384668386
893,Gene_1313,-0.6835271,-0.1278345,0.49427383919576084,0.8413171730991673,3290.520899986475
894,Gene_1532,-0.6850058,-0.012838406,0.49334028968760946,0.8404434236586192,800.3956202604919
895,Gene_1770,-0.68658024,-0.1114577,0.4923472713459036,0.8404434236586192,4385.621263409432
896,Gene_0023,-0.6871279,-0.22584158,0.4920021250874752,0.8404434236586192,2718.5180360432432
897,Gene_1664,-0.6891542,-0.22269449,0.4907262134647712,0.8395658057566658,1448.2385105315184
898,Gene_0753,-0.6979852,-0.20731728,0.4851864767465267,0.8322238023096513,2154.879517916585
899,Gene_0571,-0.69830006,-0.061094318,0.4849895630095724,0.8322238023096513,235.97689747459154
900,Gene_1586,-0.69880664,-0.14212354,0.48467287958859906,0.8322238023096513,682.9406660509669
901,Gene_1050,-0.6998882,-0.07783412,0.48399709289257253,0.8322238023096513,3839.456415053511
902,Gene_1682,-0.703626,0.013085385,0.4816657189340534,0.8290287761343432,50.0575920390624
903,Gene_1442,-0.7036534,-0.12743214,0.4816486618455942,0.8290287761343432,2112.0008509873464
904,Gene_0861,-0.70406413,-0.14633141,0.4813928449605226,0.8290287761343432,2636.425396373663
905,Gene_1827,-0.7046802,-0.010886247,0.48100925833046304,0.8290287761343432,320.4403790048129
906,Gene_0989,-0.7118545,-0.0668644,0.4765548818406332,0.8244894149491925,4866.736906713048
907,Gene_0633,-0.71518147,-0.21249148,0.4744969015548759,0.8216396563720795,1169.320389685876
908,Gene_0818,-0.7158387,-0.16355558,0.47409096505438253,0.8216396563720795,1555.7836621995903
909,Gene_0541,-0.7225611,-0.24081288,0.4699495531399098,0.8151770219252555,1554.5154356623852
910,Cxcr2,-0.72284865,-0.06543426,0.46977287240613563,0.8151770219252555,1190.562477480882
911,Gene_0108,-0.72323203,-0.32303512,0.46953735520964635,0.8151770219252555,57.29541932724151
912,Gene_0977,-0.7242178,-0.023192039,0.4689320394006774,0.8151770219252555,3660.256730735582
913,Gene_1208,-0.72447795,-0.16979967,0.46877237531320004,0.8151770219252555,4835.8852240064625
914,Gene_1040,-0.73013246,-0.21695134,0.4653092260958426,0.8106432510380533,1160.252742260973
915,Gene_1283,-0.7335827,-0.16243275,0.46320312394451657,0.8076776354743096,3332.083599426941
916,Gene_1079,-0.7339797,-0.08414202,0.4629610964123043,0.8076776354743096,3722.3868184456396
917,Gene_1668,-0.7352256,-0.30953288,0.4622020886426057,0.8073398928255121,4249.705626498097
918,Gene_1655,-0.73538995,-0.16410929,0.4621020515577028,0.8073398928255121,2142.014525217365
919,Gene_0958,-0.7358828,-0.25425187,0.4618020128235304,0.8073398928255121,1549.5079829201247
920,Gene_1560,-0.7397712,-0.10382246,0.45943885822192565,0.805559707993165,1660.210913414004
921,Gene_1804,-0.7406748,-0.09609404,0.45889064583322015,0.805559707993165,3577.4755988376387
922,Gene_0686,-0.7418386,0.04915807,0.4581851551351832,0.8052463183395137,4093.0583592028984
923,Gene_0789,-0.7436595,-0.14494342,0.4570824914230601,0.8047226961673595,948.9891403951832
924,Gene_1896,-0.7439333,-0.012518411,0.45691680635623644,0.8047226961673595,1886.1579903809377
925,Gene_0457,-0.74401546,-0.048955783,0.45686710741681924,0.8047226961673595,4514.603973908293
926,Gene_1392,-0.7443167,-0.29330257,0.45668490396075667,0.8047226961673595,4043.132922488959
927,Gene_1174,-0.74767107,-0.2943381,0.4546585818712655,0.8032837135534727,4925.049093674255
928,Gene_0216,-0.7476985,-0.12190824,0.4546420613386055,0.8032837135534727,3783.5288854263
929,Gene_1030,-0.74799967,-0.08804779,0.454460357804256,0.8032837135534727,1996.3162450882153
930,Gene_0349,-0.75199753,-0.025396138,0.4520525363844039,0.8008016587854808,2973.657278273457
931,Gene_0094,-0.75265473,-0.1003807,0.45165742141601517,0.8008016587854808,3322.0205585242356
932,Gene_1835,-0.7527643,-0.07319947,0.45159158791541054,0.8008016587854808,438.3562907697636
933,Gene_0397,-0.753353,-0.60346264,0.45123782585180183,0.8008016587854808,2745.2599475641323
934,Gene_1461,-0.75695384,-0.01738065,0.44907753411017326,0.7983600606403081,3561.138100939417
935,Gene_0964,-0.75830925,-0.13847218,0.4482658671307894,0.79762609809749,878.2404548052489
936,Gene_0550,-0.75908965,-0.060380034,0.44779892193015125,0.7975047585577049,3914.127001256508
937,Gene_1407,-0.76144457,-0.35188806,0.4463915710354187,0.795706900241388,2939.6752635448524
938,Gene_1276,-0.7617047,-0.16500296,0.4462362624371159,0.795706900241388,4763.4978392030935
939,Gene_1616,-0.7633477,-0.16087683,0.44525607708970905,0.7951001376601946,259.9903761241139
940,Gene_0514,-0.7634983,-0.0042194026,0.4451662882186441,0.7951001376601946,1363.3643808995614
941,Lgr5,-0.76415545,-0.51886195,0.444774603062416,0.7951001376601946,3027.691702534129
942,Gene_1523,-0.76625025,-0.1561388,0.44352741938720064,0.7941404107201444,1517.971565419357
943,Gene_1474,-0.7682355,-0.24930075,0.4423472940210752,0.7927370860592745,3586.399612152649
944,Gene_1761,-0.76844084,-0.018063797,0.4422253147022487,0.7927370860592745,3807.0761484835584
945,Gene_0562,-0.7713982,-0.110811144,0.4404709478399176,0.7907916478275001,557.4540221290486
946,Gene_0194,-0.7722471,0.0045470824,0.4399681177201392,0.7905985942859645,2593.5795978235
947,Gene_1414,-0.7733697,-0.3320273,0.4393035904598629,0.7901143713306886,2569.0082501757265
948,Gene_0823,-0.77560145,-0.3306207,0.4379843529044498,0.7884506802960393,1877.9398125669284
949,Gene_0894,-0.776861,-0.15200162,0.4372407596608566,0.78782118857812,4667.978069719877
950,Gene_1473,-0.77746344,-0.11635971,0.4368853851715504,0.78782118857812,4146.156283372445
951,Gene_1233,-0.77761406,-0.18784189,0.43679656754784446,0.78782118857812,3501.186440452702
952,Gene_0928,-0.7808452,-0.11376468,0.43489353246758666,0.7857155058131647,3585.916846888238
953,Gene_1851,-0.78159827,-0.14429013,0.43445071725220796,0.7856251668213525,2335.4949118749396
954,Gene_1187,-0.782009,-0.18424894,0.43420929149159815,0.7856251668213525,4608.922879428051
955,Gene_1216,-0.7906482,-0.21439993,0.42914929322333006,0.777444371781395,3488.2473649037624
956,Gene_1351,-0.79093575,-0.5380847,0.42898148537986125,0.777444371781395,3658.4562551962913
957,Gene_1888,-0.7966998,-0.0024926332,0.42562539474580796,0.7724598815713393,4315.369973747359
958,Gene_0776,-0.80009526,-0.18031651,0.423655604495509,0.7695832960863015,1406.6543672438454
959,Gene_1010,-0.8001911,-0.07881343,0.42360008308747166,0.7695832960863015,4045.00097414018
960,Gene_1395,-0.80579084,-0.10287764,0.42036344476298426,0.7649926201328194,1016.4409846346356
961,Gene_1232,-0.8061742,-0.033645928,0.4201423981359773,0.7649926201328194,1759.4426636121948
962,Gene_0556,-0.8075844,-0.33297697,0.4193298501936179,0.7645029173994857,1711.2717486357215
963,Gene_1189,-0.8095286,-0.08959269,0.418211155015923,0.7631590419998594,4893.701068526246
964,Tyr,-0.8100078,-0.26326713,0.4179356904864464,0.7631590419998594,4289.859257552238
965,Gene_1081,-0.8104733,-0.4218522,0.4176681987358217,0.7631590419998594,3520.7908148717856
966,Gene_1052,-0.81223947,-0.15677555,0.4166542213926546,0.7631029695836165,3648.930969996181
967,Gene_0750,-0.8131294,-0.14666985,0.41614385324380465,0.7628668253781937,2832.2603322927266
968,Gene_1885,-0.81322527,-0.34124917,0.41608891253777136,0.7628668253781937,4738.09880218717
969,Gene_0852,-0.8146081,-0.11468975,0.41529667331876874,0.7627119803834137,2506.4808267676895
970,Gene_1883,-0.8157171,-0.014877719,0.41466195761227476,0.7622462456107991,1933.562663855978
971,Gene_1001,-0.81579924,-0.14753427,0.4146149644617714,0.7622462456107991,857.0249178113754
972,Tyrp1,-0.8166481,-0.167486,0.414129552995978,0.7622462456107991,3941.717978692237
973,Gene_1600,-0.8190304,-0.34605837,0.412769066298031,0.7608646383373844,3685.4974637741775
974,Gene_0354,-0.82134426,-0.5355525,0.4114502127634343,0.7591332338808751,1952.5574406944677
975,Gene_1618,-0.8228092,-0.08162664,0.41061649343003326,0.7582945400369959,174.70739909818533
976,Gene_0038,-0.82437,-0.22323798,0.40972933678688517,0.757355520863004,4203.036772204153
977,Gene_1492,-0.8285185,-0.24356507,0.40737691506653273,0.753703820659635,106.51901809766449
978,Gene_1157,-0.82906616,-0.021458797,0.40706696718334334,0.753703820659635,3533.3139091638022
979,Gene_1831,-0.82907987,-0.32738283,0.40705922028882624,0.753703820659635,4852.772693143982
980,Gene_0358,-0.82986027,-0.2038945,0.40661779267394416,0.753703820659635,2216.423574333607
981,Gene_0560,-0.8318729,-0.15765567,0.4054806931937236,0.7536815858619397,1213.118354729966
982,Gene_0461,-0.841183,-0.03413785,0.40024541485550214,0.7446426322893064,3539.1114997147392
983,Gene_1862,-0.84193605,-0.08755537,0.39982375665012615,0.7445507572628047,4094.7843029771466
