,gene,scores,log2FoldChange,pvalue,padj,baseMean
795,Gene_0983,-0.26447585,-0.020613402,0.7914132647275129,0.9996176558539591,1635.9863663940637
796,Gene_0559,-0.2648866,-0.043083183,0.7910968219636588,0.9996176558539591,863.2198741984259
797,Gene_1389,-0.2649277,0.014821002,0.7910651795799393,0.9996176558539591,3926.649083072301
798,Gene_0680,-0.26569438,0.05269774,0.7904745850059299,0.9996176558539591,656.3644167316467
799,Gene_1713,-0.26622835,0.048038576,0.7900633491142715,0.9996176558539591,3192.787962808156
800,Gene_1296,-0.26674864,0.010725114,0.7896627139581904,0.9996176558539591,663.0378321937964
801,Gene_1677,-0.26784393,0.022668904,0.7888194533752795,0.9996176558539591,399.15140608513497
802,Gene_0563,-0.26891187,0.012172839,0.7879975124534352,0.9996176558539591,4551.676043245088
803,Gene_0244,-0.26924044,0.028893262,0.7877446549952022,0.9996176558539591,991.1373932775931
804,Gene_0520,-0.2694732,-0.22944006,0.7875655611617318,0.9996176558539591,4115.188265070536
805,Gene_0452,-0.26962382,-0.018379878,0.7874496829014855,0.9996176558539591,2745.9228119803224
806,Gene_1636,-0.2753468,-0.9971246,0.783049817910807,0.9996176558539591,435.3897720634095
807,Gene_1243,-0.27575752,-0.69296294,0.7827343029931042,0.9996176558539591,4779.468547618434
808,Gene_1240,-0.2788381,0.009649489,0.7803690835484551,0.9996176558539591,1272.457776609868
809,Gene_0877,-0.27963218,0.026493961,0.7797597109253542,0.9996176558539591,4305.244459495402
810,Gene_0827,-0.2803852,-0.14872304,0.7791819825533401,0.9996176558539591,885.6095286335926
811,Gene_1518,-0.28053582,-0.15538958,0.7790664515053074,0.9996176558539591,4277.017266602172
812,Gene_1286,-0.2805495,-0.04109573,0.7790559489247603,0.9996176558539591,115.48262388120523
813,Gene_0166,-0.28128883,-0.0728352,0.7784888695297819,0.9996176558539591,2583.313260018929
814,Gene_0637,-0.28148052,-0.445704,0.778341868183509,0.9996176558539591,3858.7407681367063
815,Gene_1125,-0.2817954,0.008811228,0.7781003831918154,0.9996176558539591,4677.237811589278
816,Gene_0369,-0.28237045,-0.13079642,0.7776594659051432,0.9996176558539591,4550.550574222111
817,Gene_1057,-0.2826169,0.023932584,0.7774705232604087,0.9996176558539591,4107.143104260842
818,Gene_1094,-0.2835753,-0.4441653,0.7767358714996069,0.9996176558539591,4446.547180823455
819,Gene_1342,-0.28512242,-0.052467987,0.7755503551739961,0.9996176558539591,1036.1374448935287
820,Gene_0763,-0.28950366,-0.4072989,0.7721959861623149,0.9996176558539591,1456.7122637730574
821,Gene_0989,-0.29046205,-0.008020892,0.771462782679262,0.9996176558539591,1480.3941983592397
822,Gene_0288,-0.29096863,-0.12927543,0.7710753146713132,0.9996176558539591,1916.4169584584092
823,Gene_1143,-0.29122877,-0.00972855,0.7708763667999443,0.9996176558539591,1996.937318406684
824,Gene_0915,-0.29142043,-0.19428523,0.7707297832749787,0.9996176558539591,2745.5488570406437
825,Gene_1633,-0.29144782,0.021499006,0.7707088434396894,0.9996176558539591,841.4048286638848
826,Gene_1474,-0.2916258,-0.06060697,0.770572738584316,0.9996176558539591,3471.670985740647
827,Gene_1576,-0.2917901,-0.25662312,0.7704471096033291,0.9996176558539591,879.4543695573071
828,Gene_1223,-0.2927759,-0.0675572,0.769693462298693,0.9996176558539591,1586.0269864175102
829,Gene_1114,-0.2929265,-0.11205736,0.7695783408727872,0.9996176558539591,2541.5583965004625
830,Gene_0274,-0.29299495,-0.04548048,0.7695260146306545,0.9996176558539591,3992.3807795412126
831,Gene_1127,-0.29326877,-0.07727096,0.7693167201595883,0.9996176558539591,3710.3727045317
832,Gene_0748,-0.29567844,-0.32031026,0.7674756551262806,0.9996176558539591,3245.395064232085
833,Gene_1119,-0.2971845,-0.31886026,0.7663256547421533,0.9996176558539591,821.0776398718423
834,Gene_0277,-0.29740357,0.037060104,0.7661584247713684,0.9996176558539591,2757.87446079711
835,Gene_1515,-0.29934773,0.024938479,0.7646747370277682,0.9996176558539591,482.860183909433
836,Gene_0911,-0.301155,-0.14291188,0.7632963084136538,0.9996176558539591,1917.9477251434214
837,Gene_0224,-0.30159312,0.02075789,0.7629622566970902,0.9996176558539591,2096.9068249352977
838,Gene_0678,-0.3019354,-0.04722953,0.7627013095011239,0.9996176558539591,247.06662525648144
839,Gene_0941,-0.3025652,0.023662623,0.7622212371399142,0.9996176558539591,1406.2410923763605
840,Gene_0895,-0.30296224,-0.071370445,0.7619186298255687,0.9996176558539591,4780.464862969122
841,Gene_0723,-0.30370158,0.049296975,0.7613552511610873,0.9996176558539591,4770.481408756963
842,Gene_1810,-0.30672738,0.03835207,0.7590508929060893,0.9996176558539591,1794.0189185500694
843,Gene_1379,-0.30995852,-0.1822646,0.7565924909441288,0.9996176558539591,263.34553929420406
844,Gene_1728,-0.31068417,0.07177821,0.7560407297637796,0.9996176558539591,936.5199496744987
845,Gene_1608,-0.31168365,0.011980418,0.755280960507598,0.9996176558539591,1991.4780774960236
846,Gene_0311,-0.3122587,-0.13646466,0.7548439401893309,0.9996176558539591,4741.509504947688
847,Gene_1382,-0.31321707,0.033659335,0.7541157474219886,0.9996176558539591,748.9353645090654
848,Gene_1869,-0.31325814,-0.44687584,0.7540845440403809,0.9996176558539591,3829.4034261576508
849,Gene_0655,-0.31542137,-0.102711625,0.7524417344841802,0.9996176558539591,587.9785699047258
850,Gene_1478,-0.3160512,-0.040543355,0.7519636584595808,0.9996176558539591,4907.225008086821
851,Pdgfra,-0.31706434,0.08467065,0.7511947793661697,0.9996176558539591,1939.001670590218
852,Gene_1485,-0.31913173,-0.1580432,0.7496266172585718,0.9996176558539591,3887.4109675503273
853,Gene_1586,-0.32024074,-0.03929474,0.7487858435505147,0.9996176558539591,1745.8258599151025
854,Gene_1818,-0.32055563,0.004512891,0.7485471597183179,0.9996176558539591,3156.960941936103
855,Il1b,-0.32102114,-0.12607382,0.7481943668864917,0.9996176558539591,1000.4796194631818
856,Gene_0320,-0.32182893,-0.10110875,0.747582292710929,0.9996176558539591,772.8040455199646
857,Gene_1448,-0.32382786,0.017056964,0.7460683532164515,0.9996176558539591,4693.41749086225
858,Gene_0686,-0.32512856,0.07678808,0.7450837813834794,0.9996176558539591,4592.354025626945
859,Gene_0891,-0.32579944,-0.011063111,0.7445761122298733,0.9996176558539591,4442.971254053768
860,Gene_1273,-0.32627863,-0.21619906,0.744213559322338,0.9996176558539591,3145.8955783246374
861,Gene_1028,-0.32640186,0.01663792,0.7441203405904147,0.9996176558539591,4050.9276455205772
862,Gene_1813,-0.32703164,-0.011872809,0.7436439478729365,0.9996176558539591,391.7328377113058
863,Gene_0533,-0.32908535,-0.11145878,0.7420911758210601,0.9996176558539591,1707.2057573588618
864,Gene_1875,-0.32920858,-0.041474346,0.7419980428003989,0.9996176558539591,1602.8304675479233
865,Gene_0079,-0.32978362,-1.2684653,0.7415634720104276,0.9996176558539591,3196.4443436654356
866,Gene_1231,-0.33161825,0.018001318,0.7401775357261706,0.9996176558539591,1811.9909786796704
867,Gene_0424,-0.33189207,-0.6626101,0.7399707517589775,0.9996176558539591,785.10856913622
868,Gene_1704,-0.33197424,0.0701648,0.7399087202326096,0.9996176558539591,3002.512023297041
869,Kdr,-0.3321933,0.0067547224,0.7397433111002244,0.9996176558539591,4081.2004073119533
870,Gene_1565,-0.33267248,-0.50685817,0.7393815205961267,0.9996176558539591,1941.5112975768673
871,Gene_0265,-0.33304214,0.008080986,0.7391024644648103,0.9996176558539591,704.7301397374845
872,Gene_1027,-0.33361718,0.019471461,0.7386684454452863,0.9996176558539591,1023.6065766984741
873,Gene_0172,-0.3336309,0.037713975,0.7386581126733327,0.9996176558539591,1225.5423605884507
874,Gene_1159,-0.3354792,-0.06767959,0.7372636224475225,0.9996176558539591,1534.4930853229544
875,Gene_0476,-0.33572567,-0.087932274,0.7370777556371475,0.9996176558539591,3231.83559900623
876,Gene_0474,-0.33712217,-0.2297626,0.7360248011374517,0.9996176558539591,3024.680148461709
877,Gene_0553,-0.3381764,-0.054194964,0.7352302519102358,0.9996176558539591,3495.595314756844
878,Gene_0732,-0.3389979,-0.05602577,0.7346113189312413,0.9996176558539591,1844.38482343099
879,Gene_0560,-0.339614,-0.031734567,0.734147232272734,0.9996176558539591,4128.788376805893
880,Gene_0412,-0.3400658,0.017386386,0.7338069637571338,0.9996176558539591,1060.2339227210132
881,Gene_0135,-0.34157187,0.046219137,0.7326731132736819,0.9996176558539591,2371.751700214862
882,Gene_0965,-0.3416951,-0.10667038,0.7325803694650128,0.9996176558539591,4014.64667163008
883,Gene_0880,-0.3438857,0.015914924,0.730932243575573,0.9996176558539591,941.7853062764652
884,Gene_0222,-0.3462954,-0.012651668,0.7291207388369546,0.9996176558539591,593.8224130168755
885,Gene_1729,-0.35129273,-0.046963565,0.7253687517093533,0.9996176558539591,4424.235640055549
886,Gene_1358,-0.35170346,-0.017003587,0.7250606607674059,0.9996176558539591,1747.5018306580198
887,Gene_0923,-0.35204574,-0.016510587,0.7248039523093954,0.9996176558539591,3435.157118299708
888,Gene_1772,-0.35505784,-0.12984918,0.7225462545917487,0.9996176558539591,175.47559110649547
889,Gene_1523,-0.3551674,-0.050539978,0.7224642018573526,0.9996176558539591,3465.7320976267756
890,Gene_1512,-0.35746753,-0.16102251,0.7207418330958052,0.9996176558539591,1614.7014921575042
891,Gene_0509,-0.35913786,-0.04504722,0.7194919521063643,0.9996176558539591,325.9172252578366
892,Gene_0980,-0.36056176,-0.071224235,0.7184270715007786,0.9996176558539591,3068.573169663179
893,Gene_0881,-0.36064392,0.031274583,0.7183656527393876,0.9996176558539591,1241.9788895622075
894,Gene_0202,-0.36075345,-0.05250737,0.718283763888051,0.9996176558539591,1964.695848156806
895,Gene_0459,-0.36301252,-0.18388458,0.716595529152763,0.9996176558539591,448.87502081824226
896,Gene_1032,-0.36308098,-0.054733198,0.716544392090362,0.9996176558539591,778.4580929199793
897,Gene_0048,-0.36328635,-0.13491325,0.7163909885300735,0.9996176558539591,1524.9873157044267
898,Gene_1082,-0.36817417,0.016035309,0.71274337394453,0.9996176558539591,494.3095277727778
899,Gene_1216,-0.36836585,-0.07400409,0.7126004633793261,0.9996176558539591,4558.59001019726
900,Gene_1897,-0.36840692,-0.019188153,0.7125698409993925,0.9996176558539591,79.93286376069317
901,Gene_1737,-0.37007725,0.031904094,0.7113249239622003,0.9996176558539591,2445.1080833783417
902,Gene_0060,-0.3709535,-0.20304224,0.7106721601833546,0.9996176558539591,660.0749177561297
903,Gene_1370,-0.37129578,-0.026809713,0.710417231928147,0.9996176558539591,1573.0114929158453
904,Gene_0505,-0.37170655,0.013502346,0.7101113607874127,0.9996176558539591,4633.994821100414
905,Tyrp1,-0.3728703,-0.07366665,0.709244979617601,0.9996176558539591,850.388038706235
906,Gene_0528,-0.37419835,-0.0019181046,0.7082567450819375,0.9996176558539591,4830.869982605746
907,Gene_0134,-0.3763205,-0.0058641345,0.7066786271742569,0.9996176558539591,1068.6821660976375
908,Gene_1488,-0.37800455,0.016557327,0.7054272104721057,0.9996176558539591,3720.7522369108065
909,Gene_1367,-0.3785522,-0.08734114,0.7050204171444306,0.9996176558539591,2756.052461241693
910,Gene_0278,-0.3791957,0.009972953,0.7045425427448753,0.9996176558539591,4428.169701603958
911,Gene_1717,-0.37988028,-0.041348416,0.7040342937204953,0.9996176558539591,2792.266614740498
912,Gene_0583,-0.38055116,-0.0853301,0.7035363378919387,0.9996176558539591,2696.068134823728
913,Gene_0688,-0.38140002,-0.030854607,0.7029064535303613,0.9996176558539591,1017.5171018235794
914,Gene_0865,-0.38185182,0.00424054,0.7025712756190265,0.9996176558539591,872.8353421557107
915,Gene_1555,-0.38290605,0.011535699,0.7017894187902072,0.9996176558539591,4586.621298021795
916,Gene_0110,-0.3829745,0.009432734,0.701738659768683,0.9996176558539591,1672.7990843076686
917,Gene_1811,-0.3842752,-0.34582445,0.7007744914319599,0.9996176558539591,1891.807162066335
918,Gene_0368,-0.38461748,-1.3984416,0.700520842941242,0.9996176558539591,3811.1271092205225
919,Gene_0936,-0.38471332,0.007573297,0.7004498273462765,0.9996176558539591,1727.1762379928964
920,Gene_0619,-0.3847544,-0.030257136,0.700419392892794,0.9996176558539591,4762.709110863064
921,Gene_0068,-0.38558957,-0.16662826,0.6998006633823578,0.9996176558539591,3702.7424565440615
922,Gene_1330,-0.38738313,-0.16311033,0.6984725901857669,0.9996176558539591,3007.2747507384292
923,Gene_0607,-0.38809508,-0.30567184,0.6979456716376087,0.9996176558539591,4410.431044696525
924,Gene_1644,-0.38817722,0.030803815,0.6978848827065747,0.9996176558539591,295.5492463299396
925,Ly6g,-0.38969696,-0.20551056,0.6967606374892328,0.9996176558539591,1322.4603263365832
926,Gene_1049,-0.39322934,0.020703241,0.6941501023074197,0.9996176558539591,2351.9298543935042
927,Gene_0677,-0.39337996,0.028733503,0.6940388807652847,0.9996176558539591,1173.5437703840291
928,Gene_0956,-0.3963236,-0.06609735,0.6918663308099545,0.9996176558539591,3732.3306771456523
929,Gene_1446,-0.3966111,-0.4570491,0.6916542637928337,0.9996176558539591,4600.07975371594
930,Gene_1506,-0.3972546,-0.02851454,0.691179725256533,0.9996176558539591,2147.6620936580707
931,Gene_0616,-0.39856896,0.036158327,0.6902108321199013,0.9996176558539591,1743.55637055388
932,Gene_0072,-0.39903447,-0.17629206,0.6898678040785423,0.9996176558539591,4809.676124080953
933,Gene_1288,-0.39933568,-0.026901841,0.6896458787043767,0.9996176558539591,2252.019542496327
934,Gene_1383,-0.40114295,0.07263786,0.6883148875921947,0.9996176558539591,2470.789582223952
935,Gene_1780,-0.4030871,-0.06827783,0.6868841408791162,0.9996176558539591,1790.6668680924315
936,Gene_1583,-0.40397704,0.025126891,0.6862295952770994,0.9996176558539591,4552.264941410085
937,Gene_1560,-0.40471637,-0.029934147,0.6856859978335854,0.9996176558539591,2866.3296422451613
938,Gene_0137,-0.4068796,0.030201975,0.6840964069642117,0.9996176558539591,3822.764206549141
939,Gene_0813,-0.406907,-0.24886027,0.6840762945110419,0.9996176558539591,4068.4432558368876
940,Gene_0331,-0.40730405,-0.35658348,0.6837846891292351,0.9996176558539591,1742.152757490428
941,Gene_1346,-0.40757787,0.0031362171,0.683583609441164,0.9996176558539591,2196.7869400358813
942,Gene_0833,-0.40792015,-0.022855554,0.6833322913893847,0.9996176558539591,4249.93528331101
943,Gene_1369,-0.4092893,-0.03223515,0.6823273703045738,0.9996176558539591,1848.1139907952606
944,Gene_0413,-0.4102203,-0.040323384,0.6816443454411383,0.9996176558539591,3979.978910586664
945,Gene_1600,-0.41034353,-0.14195885,0.6815539646248038,0.9996176558539591,4707.9119967434635
946,Gene_0952,-0.41048044,-0.0384655,0.6814535468552909,0.9996176558539591,3134.8913466866347
947,Gene_0093,-0.41115132,-0.15832028,0.6809615813887455,0.9996176558539591,3721.0550728868498
948,Gene_1792,-0.41143885,0.024244957,0.6807507805701951,0.9996176558539591,4035.2316946036176
949,Gene_0718,-0.41191804,-0.081074126,0.6803995012919111,0.9996176558539591,4232.94626203838
950,Gene_1217,-0.41261628,-0.0007733115,0.6798877613377172,0.9996176558539591,2005.51402239114
951,Gene_1721,-0.4127532,-0.00053073716,0.6797874374503065,0.9996176558539591,303.75412292119097
952,Gene_0971,-0.41294488,-0.07696558,0.6796469935326928,0.9996176558539591,2039.2875426218607
953,Gene_1079,-0.41323242,-0.004213564,0.6794363485002868,0.9996176558539591,3385.0933374312444
954,Gene_0884,-0.41384852,-0.050414234,0.678985050576567,0.9996176558539591,2279.234409614924
955,Gene_1405,-0.4140265,-0.27538645,0.6788546970348126,0.9996176558539591,3757.367596758973
956,Gene_0307,-0.4170386,-0.035005324,0.6766501735269617,0.9996176558539591,1817.0630258698861
957,Gene_0364,-0.41777793,-0.16352367,0.6761094855919172,0.9996176558539591,3191.9834984649465
958,Gene_0140,-0.41818866,-0.0633507,0.6758091755421446,0.9996176558539591,972.7780340271742
959,Gene_0792,-0.41869524,-0.05184653,0.6754388641875686,0.9996176558539591,3759.378711392537
960,Lhx2,-0.4187637,-0.020755833,0.675388828134449,0.9996176558539591,2751.195045624478
961,Gene_1021,-0.42107755,-0.0044636945,0.6736984543649952,0.9996176558539591,1060.118723305673
962,Gene_1486,-0.42135137,-0.0209312,0.6734985189189793,0.9996176558539591,1494.960308814146
963,Gene_0261,-0.4217895,-0.052862804,0.6731786701892226,0.9996176558539591,3755.61310748007
964,Gene_0811,-0.42422655,0.040237702,0.6714005917426884,0.9996176558539591,2438.8761165245273
965,Gene_0824,-0.42499328,-0.077203795,0.6708415758156909,0.9996176558539591,1119.3556299457075
966,Gene_0555,-0.4256231,-0.01999929,0.6703825203947716,0.9996176558539591,4837.992392332973
967,Gene_1205,-0.42603382,-0.062361423,0.6700832027018506,0.9996176558539591,3589.8688480935953
968,Gene_1613,-0.42649934,-0.017044315,0.6697440392983633,0.9996176558539591,4787.817421071991
969,Gene_0349,-0.4273345,0.016462138,0.6691357090529757,0.9996176558539591,2164.169974533699
970,Gene_0165,-0.42884055,-0.0050798915,0.6680392689827918,0.9996176558539591,2401.7466864240164
971,Gene_0652,-0.42888162,-0.17204516,0.6680093759791943,0.9996176558539591,4494.878320115845
972,Gene_0887,-0.42921022,0.031564523,0.6677702509110303,0.9996176558539591,2648.9942342146537
973,Gene_1044,-0.43031922,-0.037286967,0.6669634528972703,0.9996176558539591,3551.0306139330523
974,Gene_0457,-0.43074363,-0.0004533964,0.666654780155242,0.9996176558539591,1298.2557436028733
975,Gene_0524,-0.43152404,0.013228402,0.6660873678919946,0.9996176558539591,2261.296020078071
976,Gene_0629,-0.43200326,-0.28889877,0.6657390515086312,0.9996176558539591,661.0768357612578
977,Gene_1025,-0.432414,-0.0141226025,0.6654405519912061,0.9996176558539591,1069.6011775909603
978,Gene_0669,-0.43308488,-0.14136589,0.6649531168027771,0.9996176558539591,54.66990557477388
979,Gene_0672,-0.43323547,-0.054136757,0.6648437120326302,0.9996176558539591,244.36200566086814
980,Gene_0273,-0.43390635,0.008961167,0.6643564502588243,0.9996176558539591,4887.5549247258
981,Gene_1066,-0.43460461,-0.21243623,0.6638494508729413,0.9996176558539591,1249.6507909269735
982,Gene_1345,-0.4347552,0.036664188,0.6637401182255163,0.9996176558539591,3333.38801204481
983,Gene_0206,-0.43645293,-0.15192373,0.6625081367611231,0.9996176558539591,4203.543509058077
984,Gene_1046,-0.43672678,-0.08958589,0.6623095154590515,0.9996176558539591,2775.769273220993
985,Gene_0817,-0.4379042,-0.038712528,0.6614557146563469,0.9996176558539591,808.0652754155832
986,Gene_0871,-0.43971148,-0.21961199,0.6601460862285611,0.9996176558539591,3654.1763648140236
987,Gene_1591,-0.44025913,0.0011918286,0.6597494343586079,0.9996176558539591,3021.2444799929362
988,Gene_1853,-0.44088894,-0.11090394,0.6592934029306069,0.9996176558539591,3669.6904172695067
